Day_Of_Week,Click_Hour,Click_Minute,Current_Cumulative_Sum,Target_Final_Daily_Sum
4,13,45,144951.62,293072.17
4,14,0,147895.66,293072.17
4,14,15,150723.73,293072.17
4,14,30,153467.62,293072.17
4,14,45,156667.15,293072.17
4,15,0,159860.33,293072.17
4,15,15,162992.74,293072.17
4,15,30,166087.17,293072.17
4,15,45,169128.75,293072.17
4,16,0,172447.82,293072.17
4,16,15,175320.46,293072.17
4,16,30,178207.99,293072.17
4,16,45,181117.72,293072.17
4,17,0,184728.43,293072.17
4,17,15,191739.98,293072.17
4,17,30,199044.8,293072.17
4,17,45,206348.73,293072.17
4,18,0,213978.55,293072.17
4,18,15,221098.25,293072.17
4,18,30,228377.4,293072.17
4,18,45,235559.6,293072.17
4,19,0,242781.4,293072.17
4,19,15,245567.48,293072.17
4,19,30,248796.06,293072.17
4,19,45,251769.5,293072.17
4,20,0,254533.85,293072.17
4,20,15,257981.04,293072.17
4,20,30,261296.4,293072.17
4,20,45,264056.03,293072.17
4,21,0,267117.42,293072.17
4,21,15,270130.32,293072.17
4,21,30,273198.4,293072.17
4,21,45,276134.42,293072.17
4,22,0,278934.56,293072.17
4,22,15,281885.7,293072.17
4,22,30,284634.19,293072.17
4,22,45,287311.74,293072.17
4,23,0,290250.49,293072.17
4,23,15,290986.85,293072.17
4,23,30,291729.39,293072.17
4,23,45,292325.92,293072.17
5,0,0,53.35,207017.8
5,0,15,617.51,207017.8
5,0,30,1242.67,207017.8
5,0,45,1793.75,207017.8
5,1,0,2299.66,207017.8
5,1,15,2780.09,207017.8
5,1,30,3354.2,207017.8
5,1,45,3882.18,207017.8
5,2,0,4439.23,207017.8
5,2,15,5033.28,207017.8
5,2,30,5578.81,207017.8
5,2,45,6000.57,207017.8
5,3,0,6501.74,207017.8
5,3,15,6974.75,207017.8
5,3,30,7613.39,207017.8
5,3,45,8129.46,207017.8
5,4,0,8677.0,207017.8
5,4,15,9151.58,207017.8
5,4,30,9690.58,207017.8
5,4,45,10254.42,207017.8
5,5,0,10790.27,207017.8
5,5,15,11301.82,207017.8
5,5,30,11776.34,207017.8
5,5,45,12403.11,207017.8
5,6,0,13052.35,207017.8
5,6,15,15107.98,207017.8
5,6,30,17304.81,207017.8
5,6,45,19226.65,207017.8
5,7,0,21133.18,207017.8
5,7,15,23121.16,207017.8
5,7,30,24887.95,207017.8
5,7,45,27082.98,207017.8
5,8,0,29746.22,207017.8
5,8,15,34658.09,207017.8
5,8,30,39943.21,207017.8
5,8,45,45076.34,207017.8
5,9,0,50529.71,207017.8
5,9,15,55675.82,207017.8
5,9,30,61396.59,207017.8
5,9,45,66875.48,207017.8
5,10,0,71869.52,207017.8
5,10,15,73897.18,207017.8
5,10,30,76038.9,207017.8
5,10,45,77926.0,207017.8
5,11,0,80011.97,207017.8
5,11,15,82033.41,207017.8
5,11,30,84256.82,207017.8
5,11,45,86659.23,207017.8
5,12,0,88768.49,207017.8
5,12,15,90862.07,207017.8
5,12,30,92904.49,207017.8
5,12,45,94807.0,207017.8
5,13,0,96879.68,207017.8
5,13,15,98700.47,207017.8
5,13,30,100933.92,207017.8
5,13,45,103058.31,207017.8
5,14,0,105149.64,207017.8
5,14,15,107308.98,207017.8
5,14,30,109408.6,207017.8
5,14,45,111251.27,207017.8
5,15,0,113125.29,207017.8
5,15,15,115275.41,207017.8
5,15,30,117004.17,207017.8
5,15,45,119105.72,207017.8
5,16,0,121098.14,207017.8
5,16,15,123304.23,207017.8
5,16,30,125486.38,207017.8
5,16,45,127346.75,207017.8
5,17,0,129235.02,207017.8
5,17,15,133940.19,207017.8
5,17,30,139508.04,207017.8
5,17,45,144915.87,207017.8
5,18,0,150490.04,207017.8
5,18,15,155707.61,207017.8
5,18,30,160259.1,207017.8
5,18,45,165807.43,207017.8
5,19,0,171070.28,207017.8
5,19,15,173220.78,207017.8
5,19,30,175180.63,207017.8
5,19,45,177255.72,207017.8
5,20,0,179456.8,207017.8
5,20,15,181600.87,207017.8
5,20,30,183570.81,207017.8
5,20,45,185703.54,207017.8
5,21,0,187960.11,207017.8
5,21,15,190218.95,207017.8
5,21,30,192321.32,207017.8
5,21,45,194232.33,207017.8
5,22,0,196355.69,207017.8
5,22,15,198466.14,207017.8
5,22,30,200872.22,207017.8
5,22,45,203136.56,207017.8
5,23,0,205081.45,207017.8
5,23,15,205545.13,207017.8
5,23,30,205999.05,207017.8
5,23,45,206486.68,207017.8
6,0,0,47.16,210049.73
6,0,15,622.2,210049.73
6,0,30,1162.83,210049.73
6,0,45,1672.9,210049.73
6,1,0,2208.49,210049.73
6,1,15,2787.27,210049.73
6,1,30,3367.48,210049.73
6,1,45,3890.34,210049.73
6,2,0,4397.16,210049.73
6,2,15,4914.71,210049.73
6,2,30,5410.34,210049.73
6,2,45,5934.88,210049.73
6,3,0,6465.31,210049.73
6,3,15,7025.24,210049.73
6,3,30,7458.02,210049.73
6,3,45,8075.43,210049.73
6,4,0,8692.08,210049.73
6,4,15,9276.3,210049.73
6,4,30,9831.41,210049.73
6,4,45,10257.17,210049.73
6,5,0,10842.66,210049.73
6,5,15,11314.13,210049.73
6,5,30,11953.2,210049.73
6,5,45,12492.27,210049.73
6,6,0,13132.59,210049.73
6,6,15,15356.94,210049.73
6,6,30,17675.3,210049.73
6,6,45,19911.32,210049.73
6,7,0,21857.68,210049.73
6,7,15,23929.36,210049.73
6,7,30,25828.01,210049.73
6,7,45,27791.8,210049.73
6,8,0,30413.82,210049.73
6,8,15,35769.44,210049.73
6,8,30,41650.4,210049.73
6,8,45,46620.23,210049.73
6,9,0,51725.32,210049.73
6,9,15,56799.46,210049.73
6,9,30,62084.9,210049.73
6,9,45,67432.92,210049.73
6,10,0,72679.39,210049.73
6,10,15,74813.27,210049.73
6,10,30,76943.1,210049.73
6,10,45,79091.06,210049.73
6,11,0,81249.54,210049.73
6,11,15,83569.11,210049.73
6,11,30,85780.86,210049.73
6,11,45,88184.48,210049.73
6,12,0,90343.43,210049.73
6,12,15,92332.62,210049.73
6,12,30,94460.27,210049.73
6,12,45,96616.5,210049.73
6,13,0,98605.89,210049.73
6,13,15,100816.32,210049.73
6,13,30,102899.3,210049.73
6,13,45,104975.89,210049.73
6,14,0,106932.12,210049.73
6,14,15,109003.56,210049.73
6,14,30,111097.12,210049.73
6,14,45,113164.7,210049.73
6,15,0,115038.65,210049.73
6,15,15,117233.96,210049.73
6,15,30,119444.0,210049.73
6,15,45,121656.31,210049.73
6,16,0,123780.03,210049.73
6,16,15,125580.5,210049.73
6,16,30,127624.16,210049.73
6,16,45,129242.93,210049.73
6,17,0,131426.64,210049.73
6,17,15,136414.26,210049.73
6,17,30,141649.07,210049.73
6,17,45,147022.03,210049.73
6,18,0,152269.17,210049.73
6,18,15,157456.69,210049.73
6,18,30,162845.44,210049.73
6,18,45,168633.68,210049.73
6,19,0,173985.9,210049.73
6,19,15,176087.25,210049.73
6,19,30,178332.32,210049.73
6,19,45,180502.85,210049.73
6,20,0,182761.47,210049.73
6,20,15,184673.89,210049.73
6,20,30,186856.43,210049.73
6,20,45,189037.55,210049.73
6,21,0,191224.68,210049.73
6,21,15,193333.26,210049.73
6,21,30,195519.61,210049.73
6,21,45,197562.67,210049.73
6,22,0,199530.14,210049.73
6,22,15,201769.06,210049.73
6,22,30,203939.89,210049.73
6,22,45,205884.0,210049.73
6,23,0,207967.64,210049.73
6,23,15,208515.2,210049.73
6,23,30,209084.94,210049.73
6,23,45,209649.15,210049.73
0,0,0,20.22,297839.3
0,0,15,753.83,297839.3
0,0,30,1466.41,297839.3
0,0,45,2231.89,297839.3
0,1,0,2856.25,297839.3
0,1,15,3556.16,297839.3
0,1,30,4287.82,297839.3
0,1,45,5000.71,297839.3
0,2,0,5920.52,297839.3
0,2,15,6508.84,297839.3
0,2,30,7230.95,297839.3
0,2,45,8061.95,297839.3
0,3,0,8787.98,297839.3
0,3,15,9533.12,297839.3
0,3,30,10365.76,297839.3
0,3,45,11025.06,297839.3
0,4,0,11784.5,297839.3
0,4,15,12466.68,297839.3
0,4,30,13314.84,297839.3
0,4,45,14061.5,297839.3
0,5,0,14776.78,297839.3
0,5,15,15567.26,297839.3
0,5,30,16228.34,297839.3
0,5,45,16888.63,297839.3
0,6,0,17928.49,297839.3
0,6,15,21100.72,297839.3
0,6,30,24020.53,297839.3
0,6,45,26960.78,297839.3
0,7,0,29903.03,297839.3
0,7,15,32765.61,297839.3
0,7,30,35905.36,297839.3
0,7,45,39249.18,297839.3
0,8,0,42534.78,297839.3
0,8,15,49684.21,297839.3
0,8,30,57569.12,297839.3
0,8,45,64973.95,297839.3
0,9,0,72825.6,297839.3
0,9,15,79937.52,297839.3
0,9,30,86909.72,297839.3
0,9,45,94490.73,297839.3
0,10,0,101690.76,297839.3
0,10,15,104539.32,297839.3
0,10,30,107328.63,297839.3
0,10,45,110414.4,297839.3
0,11,0,113526.89,297839.3
0,11,15,116328.04,297839.3
0,11,30,119501.01,297839.3
0,11,45,122520.51,297839.3
0,12,0,125603.83,297839.3
0,12,15,128814.76,297839.3
0,12,30,132193.04,297839.3
0,12,45,135183.42,297839.3
0,13,0,138484.13,297839.3
0,13,15,141623.36,297839.3
0,13,30,144511.31,297839.3
0,13,45,147394.68,297839.3
0,14,0,150387.24,297839.3
0,14,15,153551.0,297839.3
0,14,30,156647.31,297839.3
0,14,45,159655.61,297839.3
0,15,0,162671.85,297839.3
0,15,15,165517.02,297839.3
0,15,30,168390.74,297839.3
0,15,45,171411.28,297839.3
0,16,0,174115.21,297839.3
0,16,15,177400.04,297839.3
0,16,30,180130.3,297839.3
0,16,45,183061.91,297839.3
0,17,0,186423.04,297839.3
0,17,15,195009.65,297839.3
0,17,30,202965.06,297839.3
0,17,45,210711.42,297839.3
0,18,0,218102.32,297839.3
0,18,15,224347.72,297839.3
0,18,30,232460.78,297839.3
0,18,45,239804.87,297839.3
0,19,0,246764.74,297839.3
0,19,15,250093.49,297839.3
0,19,30,252814.02,297839.3
0,19,45,255806.96,297839.3
0,20,0,258751.74,297839.3
0,20,15,261626.1,297839.3
0,20,30,264725.65,297839.3
0,20,45,267844.57,297839.3
0,21,0,270988.01,297839.3
0,21,15,274158.71,297839.3
0,21,30,277080.8,297839.3
0,21,45,280220.14,297839.3
0,22,0,283477.54,297839.3
0,22,15,286578.5,297839.3
0,22,30,289539.14,297839.3
0,22,45,292280.27,297839.3
0,23,0,294946.74,297839.3
0,23,15,295751.85,297839.3
0,23,30,296429.42,297839.3
0,23,45,297172.63,297839.3
1,0,0,37.16,298867.67
1,0,15,881.54,298867.67
1,0,30,1538.41,298867.67
1,0,45,2223.38,298867.67
1,1,0,2909.13,298867.67
1,1,15,3688.56,298867.67
1,1,30,4519.03,298867.67
1,1,45,5291.41,298867.67
1,2,0,6164.38,298867.67
1,2,15,6892.51,298867.67
1,2,30,7581.14,298867.67
1,2,45,8317.68,298867.67
1,3,0,9040.74,298867.67
1,3,15,9641.79,298867.67
1,3,30,10287.08,298867.67
1,3,45,10806.68,298867.67
1,4,0,11678.52,298867.67
1,4,15,12389.02,298867.67
1,4,30,13024.72,298867.67
1,4,45,13817.28,298867.67
1,5,0,14701.81,298867.67
1,5,15,15515.44,298867.67
1,5,30,16109.77,298867.67
1,5,45,16842.8,298867.67
1,6,0,17853.13,298867.67
1,6,15,21031.04,298867.67
1,6,30,24278.37,298867.67
1,6,45,27266.33,298867.67
1,7,0,30744.46,298867.67
1,7,15,33704.58,298867.67
1,7,30,36601.55,298867.67
1,7,45,39820.31,298867.67
1,8,0,43036.54,298867.67
1,8,15,50516.77,298867.67
1,8,30,58545.94,298867.67
1,8,45,66342.96,298867.67
1,9,0,73461.55,298867.67
1,9,15,81364.81,298867.67
1,9,30,88949.53,298867.67
1,9,45,96531.06,298867.67
1,10,0,104346.51,298867.67
1,10,15,107280.15,298867.67
1,10,30,110327.23,298867.67
1,10,45,113213.28,298867.67
1,11,0,116209.37,298867.67
1,11,15,119332.31,298867.67
1,11,30,122375.36,298867.67
1,11,45,125854.09,298867.67
1,12,0,129068.52,298867.67
1,12,15,131739.12,298867.67
1,12,30,135011.88,298867.67
1,12,45,137998.96,298867.67
1,13,0,140866.52,298867.67
1,13,15,143796.21,298867.67
1,13,30,146953.33,298867.67
1,13,45,150169.35,298867.67
1,14,0,153178.35,298867.67
1,14,15,155916.81,298867.67
1,14,30,158980.38,298867.67
1,14,45,162064.66,298867.67
1,15,0,164938.82,298867.67
1,15,15,167963.47,298867.67
1,15,30,171349.6,298867.67
1,15,45,174466.57,298867.67
1,16,0,177164.53,298867.67
1,16,15,180235.83,298867.67
1,16,30,182920.34,298867.67
1,16,45,185858.49,298867.67
1,17,0,188864.75,298867.67
1,17,15,196884.27,298867.67
1,17,30,204162.74,298867.67
1,17,45,212062.77,298867.67
1,18,0,219045.44,298867.67
1,18,15,226782.36,298867.67
1,18,30,234226.59,298867.67
1,18,45,241899.71,298867.67
1,19,0,248939.25,298867.67
1,19,15,251924.89,298867.67
1,19,30,254767.4,298867.67
1,19,45,257973.78,298867.67
1,20,0,260466.3,298867.67
1,20,15,263245.98,298867.67
1,20,30,265960.68,298867.67
1,20,45,268741.92,298867.67
1,21,0,272226.07,298867.67
1,21,15,275073.03,298867.67
1,21,30,278254.27,298867.67
1,21,45,281025.02,298867.67
1,22,0,283925.04,298867.67
1,22,15,286978.65,298867.67
1,22,30,289863.04,298867.67
1,22,45,293183.06,298867.67
1,23,0,295708.53,298867.67
1,23,15,296586.13,298867.67
1,23,30,297295.1,298867.67
1,23,45,298104.25,298867.67
2,0,0,60.16,294121.14
2,0,15,700.91,294121.14
2,0,30,1431.11,294121.14
2,0,45,2198.91,294121.14
2,1,0,2915.68,294121.14
2,1,15,3609.67,294121.14
2,1,30,4356.81,294121.14
2,1,45,5167.01,294121.14
2,2,0,6023.38,294121.14
2,2,15,6758.97,294121.14
2,2,30,7568.79,294121.14
2,2,45,8356.28,294121.14
2,3,0,9144.38,294121.14
2,3,15,9826.48,294121.14
2,3,30,10578.16,294121.14
2,3,45,11301.32,294121.14
2,4,0,12004.03,294121.14
2,4,15,12652.75,294121.14
2,4,30,13408.69,294121.14
2,4,45,13973.39,294121.14
2,5,0,14820.97,294121.14
2,5,15,15633.18,294121.14
2,5,30,16403.49,294121.14
2,5,45,17099.04,294121.14
2,6,0,18078.95,294121.14
2,6,15,21123.29,294121.14
2,6,30,23991.38,294121.14
2,6,45,26861.16,294121.14
2,7,0,29904.29,294121.14
2,7,15,32966.01,294121.14
2,7,30,36131.39,294121.14
2,7,45,39173.76,294121.14
2,8,0,42138.07,294121.14
2,8,15,50410.86,294121.14
2,8,30,58036.2,294121.14
2,8,45,65267.24,294121.14
2,9,0,72520.97,294121.14
2,9,15,80519.67,294121.14
2,9,30,88053.03,294121.14
2,9,45,94866.61,294121.14
2,10,0,102717.68,294121.14
2,10,15,105535.01,294121.14
2,10,30,108390.88,294121.14
2,10,45,111473.06,294121.14
2,11,0,114628.55,294121.14
2,11,15,117292.34,294121.14
2,11,30,120250.3,294121.14
2,11,45,123246.46,294121.14
2,12,0,125903.73,294121.14
2,12,15,129089.06,294121.14
2,12,30,132679.21,294121.14
2,12,45,135479.43,294121.14
2,13,0,138382.81,294121.14
2,13,15,141330.22,294121.14
2,13,30,144795.7,294121.14
2,13,45,147528.46,294121.14
2,14,0,150491.34,294121.14
2,14,15,153470.23,294121.14
2,14,30,156656.59,294121.14
2,14,45,159626.76,294121.14
2,15,0,162307.92,294121.14
2,15,15,165470.03,294121.14
2,15,30,168567.08,294121.14
2,15,45,171593.63,294121.14
2,16,0,174676.38,294121.14
2,16,15,177380.34,294121.14
2,16,30,180372.96,294121.14
2,16,45,183127.08,294121.14
2,17,0,186345.5,294121.14
2,17,15,192984.62,294121.14
2,17,30,200276.57,294121.14
2,17,45,207389.84,294121.14
2,18,0,214752.56,294121.14
2,18,15,222423.47,294121.14
2,18,30,230876.87,294121.14
2,18,45,238824.89,294121.14
2,19,0,245837.09,294121.14
2,19,15,248199.29,294121.14
2,19,30,251023.37,294121.14
2,19,45,253756.32,294121.14
2,20,0,256691.59,294121.14
2,20,15,259521.36,294121.14
2,20,30,262541.83,294121.14
2,20,45,265284.66,294121.14
2,21,0,268167.51,294121.14
2,21,15,271263.17,294121.14
2,21,30,274091.88,294121.14
2,21,45,277011.29,294121.14
2,22,0,279759.36,294121.14
2,22,15,282584.32,294121.14
2,22,30,285575.89,294121.14
2,22,45,288118.59,294121.14
2,23,0,291008.09,294121.14
2,23,15,291770.76,294121.14
2,23,30,292611.51,294121.14
2,23,45,293449.64,294121.14
3,0,0,56.08,296402.07
3,0,15,893.41,296402.07
3,0,30,1563.25,296402.07
3,0,45,2349.93,296402.07
3,1,0,3132.05,296402.07
3,1,15,3699.68,296402.07
3,1,30,4346.46,296402.07
3,1,45,5024.54,296402.07
3,2,0,5892.44,296402.07
3,2,15,6681.67,296402.07
3,2,30,7421.62,296402.07
3,2,45,8276.78,296402.07
3,3,0,8965.35,296402.07
3,3,15,9779.85,296402.07
3,3,30,10540.74,296402.07
3,3,45,11135.86,296402.07
3,4,0,11901.56,296402.07
3,4,15,12603.6,296402.07
3,4,30,13426.2,296402.07
3,4,45,14052.15,296402.07
3,5,0,14861.07,296402.07
3,5,15,15608.95,296402.07
3,5,30,16397.29,296402.07
3,5,45,17127.42,296402.07
3,6,0,18048.08,296402.07
3,6,15,21100.93,296402.07
3,6,30,23822.79,296402.07
3,6,45,26804.32,296402.07
3,7,0,29921.4,296402.07
3,7,15,33205.39,296402.07
3,7,30,35997.93,296402.07
3,7,45,39341.07,296402.07
3,8,0,42388.93,296402.07
3,8,15,49936.03,296402.07
3,8,30,57263.24,296402.07
3,8,45,65051.27,296402.07
3,9,0,72988.87,296402.07
3,9,15,80459.82,296402.07
3,9,30,87513.06,296402.07
3,9,45,95345.82,296402.07
3,10,0,102338.64,296402.07
3,10,15,105146.37,296402.07
3,10,30,108385.42,296402.07
3,10,45,110952.38,296402.07
3,11,0,114111.75,296402.07
3,11,15,117093.36,296402.07
3,11,30,120055.8,296402.07
3,11,45,123050.54,296402.07
3,12,0,126160.06,296402.07
3,12,15,129120.59,296402.07
3,12,30,132403.69,296402.07
3,12,45,135308.8,296402.07
3,13,0,137983.64,296402.07
3,13,15,140728.49,296402.07
3,13,30,143670.61,296402.07
3,13,45,146741.04,296402.07
3,14,0,149696.45,296402.07
3,14,15,152826.5,296402.07
3,14,30,156081.84,296402.07
3,14,45,158800.59,296402.07
3,15,0,161598.78,296402.07
3,15,15,164759.18,296402.07
3,15,30,167686.21,296402.07
3,15,45,170563.95,296402.07
3,16,0,173663.34,296402.07
3,16,15,176651.46,296402.07
3,16,30,179778.07,296402.07
3,16,45,182774.41,296402.07
3,17,0,185821.56,296402.07
3,17,15,193243.71,296402.07
3,17,30,200767.83,296402.07
3,17,45,208281.12,296402.07
3,18,0,216709.48,296402.07
3,18,15,223948.52,296402.07
3,18,30,231136.7,296402.07
3,18,45,238791.77,296402.07
3,19,0,246361.98,296402.07
3,19,15,249088.3,296402.07
3,19,30,251848.27,296402.07
3,19,45,255040.3,296402.07
3,20,0,258024.6,296402.07
3,20,15,260763.49,296402.07
3,20,30,263684.09,296402.07
3,20,45,266819.77,296402.07
3,21,0,269527.11,296402.07
3,21,15,272684.68,296402.07
3,21,30,275781.57,296402.07
3,21,45,278842.07,296402.07
3,22,0,281971.58,296402.07
3,22,15,284647.68,296402.07
3,22,30,287793.32,296402.07
3,22,45,290535.73,296402.07
3,23,0,293266.95,296402.07
3,23,15,294051.93,296402.07
3,23,30,294793.22,296402.07
3,23,45,295620.27,296402.07
4,0,0,44.73,294353.45
4,0,15,772.78,294353.45
4,0,30,1413.37,294353.45
4,0,45,2165.23,294353.45
4,1,0,2876.55,294353.45
4,1,15,3716.99,294353.45
4,1,30,4487.32,294353.45
4,1,45,5139.12,294353.45
4,2,0,5927.46,294353.45
4,2,15,6742.8,294353.45
4,2,30,7496.01,294353.45
4,2,45,8258.87,294353.45
4,3,0,9047.23,294353.45
4,3,15,9773.55,294353.45
4,3,30,10458.63,294353.45
4,3,45,11200.31,294353.45
4,4,0,11955.84,294353.45
4,4,15,12601.12,294353.45
4,4,30,13319.85,294353.45
4,4,45,14039.88,294353.45
4,5,0,14824.22,294353.45
4,5,15,15504.23,294353.45
4,5,30,16291.48,294353.45
4,5,45,17058.62,294353.45
4,6,0,18018.28,294353.45
4,6,15,20999.99,294353.45
4,6,30,24156.59,294353.45
4,6,45,27098.49,294353.45
4,7,0,29781.88,294353.45
4,7,15,32873.5,294353.45
4,7,30,36020.6,294353.45
4,7,45,39187.83,294353.45
4,8,0,42377.52,294353.45
4,8,15,50199.52,294353.45
4,8,30,57592.23,294353.45
4,8,45,64926.0,294353.45
4,9,0,71550.27,294353.45
4,9,15,79340.64,294353.45
4,9,30,86779.51,294353.45
4,9,45,93646.32,294353.45
4,10,0,100800.32,294353.45
4,10,15,103535.14,294353.45
4,10,30,106535.58,294353.45
4,10,45,109791.76,294353.45
4,11,0,112978.84,294353.45
4,11,15,115871.39,294353.45
4,11,30,118657.66,294353.45
4,11,45,121844.03,294353.45
4,12,0,124426.38,294353.45
4,12,15,127580.17,294353.45
4,12,30,130885.03,294353.45
4,12,45,134067.68,294353.45
4,13,0,137175.73,294353.45
4,13,15,140174.28,294353.45
4,13,30,142890.68,294353.45
4,13,45,145925.59,294353.45
4,14,0,149132.2,294353.45
4,14,15,152182.42,294353.45
4,14,30,155090.77,294353.45
4,14,45,158382.95,294353.45
4,15,0,161176.78,294353.45
4,15,15,164220.56,294353.45
4,15,30,166985.14,294353.45
4,15,45,169998.29,294353.45
4,16,0,172840.01,294353.45
4,16,15,175745.53,294353.45
4,16,30,178871.4,294353.45
4,16,45,181873.95,294353.45
4,17,0,184988.6,294353.45
4,17,15,191411.65,294353.45
4,17,30,199091.11,294353.45
4,17,45,206945.32,294353.45
4,18,0,214786.33,294353.45
4,18,15,222106.41,294353.45
4,18,30,229609.08,294353.45
4,18,45,237155.93,294353.45
4,19,0,243997.57,294353.45
4,19,15,247139.79,294353.45
4,19,30,250257.17,294353.45
4,19,45,252988.78,294353.45
4,20,0,256097.74,294353.45
4,20,15,258762.62,294353.45
4,20,30,261792.44,294353.45
4,20,45,264777.43,294353.45
4,21,0,267778.06,294353.45
4,21,15,270654.61,294353.45
4,21,30,273762.95,294353.45
4,21,45,276422.28,294353.45
4,22,0,279515.35,294353.45
4,22,15,282641.69,294353.45
4,22,30,285896.87,294353.45
4,22,45,288741.68,294353.45
4,23,0,291406.72,294353.45
4,23,15,292068.71,294353.45
4,23,30,292777.44,294353.45
4,23,45,293723.47,294353.45
5,0,0,36.91,210060.42
5,0,15,597.85,210060.42
5,0,30,1122.05,210060.42
5,0,45,1638.77,210060.42
5,1,0,2312.39,210060.42
5,1,15,2765.34,210060.42
5,1,30,3317.37,210060.42
5,1,45,3872.43,210060.42
5,2,0,4357.98,210060.42
5,2,15,4915.2,210060.42
5,2,30,5465.7,210060.42
5,2,45,6019.79,210060.42
5,3,0,6528.91,210060.42
5,3,15,7087.38,210060.42
5,3,30,7621.43,210060.42
5,3,45,8116.38,210060.42
5,4,0,8562.66,210060.42
5,4,15,9075.49,210060.42
5,4,30,9724.86,210060.42
5,4,45,10198.67,210060.42
5,5,0,10676.47,210060.42
5,5,15,11167.66,210060.42
5,5,30,11857.44,210060.42
5,5,45,12399.17,210060.42
5,6,0,13009.95,210060.42
5,6,15,15436.91,210060.42
5,6,30,17537.05,210060.42
5,6,45,19831.04,210060.42
5,7,0,21888.38,210060.42
5,7,15,24078.94,210060.42
5,7,30,26356.21,210060.42
5,7,45,28364.91,210060.42
5,8,0,30585.13,210060.42
5,8,15,36093.64,210060.42
5,8,30,41504.86,210060.42
5,8,45,47223.16,210060.42
5,9,0,52159.81,210060.42
5,9,15,57240.72,210060.42
5,9,30,62589.16,210060.42
5,9,45,67719.94,210060.42
5,10,0,73188.56,210060.42
5,10,15,75247.61,210060.42
5,10,30,77374.06,210060.42
5,10,45,79631.81,210060.42
5,11,0,81707.78,210060.42
5,11,15,83834.18,210060.42
5,11,30,86012.25,210060.42
5,11,45,88217.98,210060.42
5,12,0,90542.56,210060.42
5,12,15,92586.54,210060.42
5,12,30,94500.15,210060.42
5,12,45,96517.59,210060.42
5,13,0,98546.5,210060.42
5,13,15,100784.15,210060.42
5,13,30,102899.51,210060.42
5,13,45,104864.23,210060.42
5,14,0,106860.56,210060.42
5,14,15,109122.67,210060.42
5,14,30,111150.02,210060.42
5,14,45,113152.29,210060.42
5,15,0,115338.24,210060.42
5,15,15,117364.85,210060.42
5,15,30,119563.7,210060.42
5,15,45,121816.51,210060.42
5,16,0,123636.48,210060.42
5,16,15,125645.86,210060.42
5,16,30,127878.72,210060.42
5,16,45,129842.48,210060.42
5,17,0,132059.55,210060.42
5,17,15,137220.47,210060.42
5,17,30,142564.14,210060.42
5,17,45,147984.39,210060.42
5,18,0,153221.76,210060.42
5,18,15,158556.19,210060.42
5,18,30,163984.74,210060.42
5,18,45,169341.47,210060.42
5,19,0,174645.9,210060.42
5,19,15,176638.3,210060.42
5,19,30,178742.59,210060.42
5,19,45,180691.17,210060.42
5,20,0,182612.32,210060.42
5,20,15,184975.24,210060.42
5,20,30,187222.15,210060.42
5,20,45,189156.03,210060.42
5,21,0,190890.63,210060.42
5,21,15,193009.38,210060.42
5,21,30,195005.38,210060.42
5,21,45,197236.83,210060.42
5,22,0,199461.23,210060.42
5,22,15,201441.38,210060.42
5,22,30,203775.3,210060.42
5,22,45,205896.36,210060.42
5,23,0,207953.9,210060.42
5,23,15,208441.83,210060.42
5,23,30,208944.73,210060.42
5,23,45,209549.42,210060.42
6,0,0,35.37,210606.19
6,0,15,506.74,210606.19
6,0,30,980.9,210606.19
6,0,45,1554.62,210606.19
6,1,0,2011.0,210606.19
6,1,15,2600.92,210606.19
6,1,30,3059.04,210606.19
6,1,45,3571.77,210606.19
6,2,0,4095.22,210606.19
6,2,15,4656.61,210606.19
6,2,30,5125.51,210606.19
6,2,45,5618.82,210606.19
6,3,0,6246.69,210606.19
6,3,15,6699.85,210606.19
6,3,30,7182.44,210606.19
6,3,45,7699.01,210606.19
6,4,0,8394.29,210606.19
6,4,15,8881.27,210606.19
